ID,X1 LIMIT_BAL,X2 SEX,X3 EDUCATION,X4 MARRIAGE,X5 AGE,X6 PAY_0,X7 PAY_2,X8 PAY_3,X9 PAY_4,X10 PAY_5,X11 PAY_6,X12 BILL_AMT1,X13 BILL_AMT2,X14 BILL_AMT3,X15 BILL_AMT4,X16 BILL_AMT5,X17 BILL_AMT6,X18 PAY_AMT1,X19 PAY_AMT2,X20 PAY_AMT3,X21 PAY_AMT4,X22 PAY_AMT5,X23 PAY_AMT6,Y default payment next month,RatioUso_12,RatioUso_13,RatioUso_14,RatioUso_15,RatioUso_16,RatioUso_17
28266,160000,2,1,1,38,0,0,0,0,0,0,316,873,1392,0,696,696,873,1392,0,696,696,696,1,0.001975,0.00545625,0.0087,0.0,0.00435,0.00435
28267,140000,2,3,1,44,1,0,0,0,0,0,-9,900,311,7867,1031,1117,909,311,7867,1031,1117,0,0,-6.428571428571429e-05,0.0064285714285714285,0.0022214285714285712,0.05619285714285714,0.007364285714285715,0.007978571428571429
28268,230000,2,2,1,43,0,0,0,0,0,0,7075,7806,8392,8967,8729,10816,1279,1295,1300,468,2816,5893,0,0.03076086956521739,0.03393913043478261,0.03648695652173913,0.03898695652173913,0.03795217391304348,0.04702608695652174
28270,20000,2,2,1,49,0,0,2,2,0,0,9589,11627,12145,12648,13438,14222,2200,1000,1000,1000,1000,1000,1,0.47945,0.58135,0.60725,0.6324,0.6719,0.7111
28271,90000,2,2,1,44,0,0,0,0,0,0,390,390,390,390,390,390,390,390,390,390,390,390,1,0.004333333333333333,0.004333333333333333,0.004333333333333333,0.004333333333333333,0.004333333333333333,0.004333333333333333
28272,130000,2,3,1,38,0,0,0,0,0,0,64517,64254,66103,61549,62389,58782,3000,3500,3000,2500,2000,2000,0,0.4962846153846154,0.4942615384615385,0.5084846153846154,0.47345384615384617,0.47991538461538463,0.45216923076923077
28275,430000,2,2,1,42,0,0,0,0,0,0,89756,89395,90052,90604,91200,92134,3169,3243,3200,3185,3500,3500,0,0.20873488372093024,0.2078953488372093,0.2094232558139535,0.21070697674418604,0.21209302325581394,0.21426511627906977
28276,110000,2,2,1,40,0,0,0,0,0,0,5457,6660,7590,8657,9013,9367,1300,1200,1200,500,500,1000,0,0.04960909090909091,0.06054545454545455,0.069,0.0787,0.08193636363636364,0.08515454545454545
28277,210000,2,5,1,40,0,0,0,0,0,0,206446,202462,173236,84302,25876,140066,8139,10007,5609,2000,151139,6000,1,0.9830761904761904,0.9641047619047619,0.8249333333333333,0.40143809523809526,0.12321904761904762,0.6669809523809523
28279,280000,2,3,1,45,0,0,0,0,0,0,294995,316345,334612,262625,172344,182776,26345,24612,22625,12344,12776,11852,0,1.0535535714285715,1.1298035714285715,1.195042857142857,0.9379464285714286,0.6155142857142857,0.6527714285714286
28281,50000,2,3,2,46,0,0,0,0,0,0,36165,15054,15414,16349,15800,14719,1600,1300,2000,600,1000,700,0,0.7233,0.30108,0.30828,0.32698,0.316,0.29438
28282,320000,2,2,2,36,0,0,0,0,0,0,396,396,396,596,13386,396,396,396,596,13386,396,396,0,0.0012375,0.0012375,0.0012375,0.0018625,0.04183125,0.0012375
28283,110000,2,2,1,41,0,0,0,0,0,0,104133,106135,45766,46864,50935,49538,4500,2000,2000,5000,2023,806,1,0.9466636363636364,0.9648636363636364,0.41605454545454545,0.42603636363636366,0.46304545454545454,0.45034545454545455
28284,180000,2,2,1,42,0,0,0,0,0,0,390,390,390,17475,17425,17396,390,390,17475,611,629,625,0,0.0021666666666666666,0.0021666666666666666,0.0021666666666666666,0.09708333333333333,0.09680555555555556,0.09664444444444445
28285,180000,2,3,2,41,0,0,0,0,0,0,130979,133062,124014,125279,115315,117740,5739,4700,4316,4090,4245,5000,0,0.7276611111111111,0.7392333333333333,0.6889666666666666,0.6959944444444445,0.6406388888888889,0.6541111111111111
28288,70000,2,2,2,32,2,0,0,0,0,0,67955,58404,50036,36908,29439,19494,3007,1794,2000,967,1000,870,1,0.9707857142857143,0.8343428571428572,0.7148,0.5272571428571429,0.42055714285714285,0.2784857142857143
28289,20000,2,2,2,44,0,0,0,0,0,0,18578,19928,18677,18503,17231,15410,2000,2000,2000,1100,1586,506,0,0.9289,0.9964,0.93385,0.92515,0.86155,0.7705
28290,50000,2,2,2,36,2,0,0,0,0,0,39125,40169,41461,36901,18499,18244,2000,2000,2090,1000,648,2000,1,0.7825,0.80338,0.82922,0.73802,0.36998,0.36488
28291,180000,2,2,1,38,0,0,0,0,0,0,390,10426,21430,21040,2234,12485,10426,11820,21040,2234,10641,0,0,0.0021666666666666666,0.05792222222222222,0.11905555555555555,0.11688888888888889,0.01241111111111111,0.06936111111111111
28292,220000,2,3,2,46,0,0,0,0,0,0,214274,214207,211733,80965,78992,77537,11000,10000,10000,6000,6000,5000,0,0.9739727272727273,0.9736681818181818,0.9624227272727273,0.3680227272727273,0.35905454545454546,0.3524409090909091
28293,180000,2,1,2,29,0,0,0,0,0,0,15991,1473,26876,53390,35292,61910,1473,26876,53390,35292,61910,23913,0,0.08883888888888888,0.008183333333333334,0.14931111111111112,0.2966111111111111,0.19606666666666667,0.34394444444444444
28294,170000,2,1,2,29,0,0,0,2,0,0,106146,115333,128440,124909,127393,130243,11021,15000,0,6059,5068,5123,0,0.6243882352941177,0.6784294117647058,0.7555294117647059,0.7347588235294118,0.7493705882352941,0.766135294117647
28295,100000,2,2,2,30,0,0,0,0,0,0,96636,95169,97303,99339,77082,77677,3402,3663,3788,2695,2772,2903,0,0.96636,0.95169,0.97303,0.99339,0.77082,0.77677
28296,280000,2,2,2,30,0,0,0,0,0,0,13182,5290,2711,4464,4069,5161,5290,2711,4476,4069,5161,8026,0,0.04707857142857143,0.018892857142857142,0.009682142857142858,0.015942857142857144,0.014532142857142856,0.01843214285714286
28297,290000,2,1,2,31,0,0,0,0,0,0,21720,1240,3682,4694,5258,1248,1240,3682,4704,5258,1248,9600,0,0.07489655172413794,0.004275862068965517,0.01269655172413793,0.016186206896551723,0.018131034482758622,0.004303448275862069
28298,30000,2,2,1,31,3,3,2,2,2,2,25320,24620,25522,26008,25294,26928,0,1600,1200,0,2200,0,1,0.844,0.8206666666666667,0.8507333333333333,0.8669333333333333,0.8431333333333333,0.8976
28299,30000,2,2,2,31,0,0,0,0,0,0,28651,28716,26570,26829,26839,27449,1800,2000,1600,1000,1000,1000,0,0.9550333333333333,0.9572,0.8856666666666667,0.8943,0.8946333333333333,0.9149666666666667
28300,80000,2,2,1,46,0,0,0,0,0,0,74745,76314,77344,49168,48243,47810,2815,2345,1763,1854,1737,1774,0,0.9343125,0.953925,0.9668,0.6146,0.6030375,0.597625
28301,50000,2,2,1,42,0,0,0,0,0,0,48706,49704,50851,50868,12003,9679,1809,1956,2234,369,330,343,0,0.97412,0.99408,1.01702,1.01736,0.24006,0.19358
28302,60000,2,3,1,34,2,2,2,4,3,3,6731,7777,9502,9217,9722,9291,1300,2000,0,800,0,0,0,0.11218333333333333,0.12961666666666666,0.15836666666666666,0.15361666666666668,0.16203333333333333,0.15485
28303,260000,2,2,1,34,0,0,0,0,0,0,198788,195154,191504,168983,160592,156826,6105,6345,7027,6000,5000,7000,0,0.7645692307692308,0.7505923076923077,0.7365538461538461,0.6499346153846154,0.6176615384615385,0.603176923076923
28304,60000,2,2,1,41,0,0,0,0,0,0,19813,20064,23213,20383,18431,18702,5000,5000,2000,1000,2000,1000,0,0.33021666666666666,0.3344,0.38688333333333336,0.33971666666666667,0.3071833333333333,0.3117
28305,80000,2,2,1,29,1,2,2,2,2,2,85738,80445,82639,83357,78188,79492,0,7400,3000,0,5700,3000,0,1.071725,1.0055625,1.0329875,1.0419625,0.97735,0.99365
28307,180000,2,2,1,30,0,0,0,0,0,0,8531,9432,10771,11965,11903,12769,1200,1500,1431,369,1000,1000,0,0.04739444444444445,0.0524,0.059838888888888886,0.06647222222222222,0.06612777777777777,0.07093888888888888
28308,80000,2,2,2,31,2,0,0,0,0,0,30911,28190,27045,22843,20578,19049,2009,1751,1500,1000,779,545,1,0.3863875,0.352375,0.3380625,0.2855375,0.257225,0.2381125
28309,70000,2,2,1,44,0,0,0,0,0,0,66301,68105,68287,28163,27220,28124,3500,3000,1500,1000,2000,2000,0,0.9471571428571428,0.9729285714285715,0.9755285714285714,0.4023285714285714,0.38885714285714285,0.40177142857142856
28310,360000,2,1,1,36,0,0,0,0,0,0,18641,7174,11044,15887,8607,8843,7174,11044,15895,8607,8843,3000,0,0.05178055555555556,0.019927777777777777,0.03067777777777778,0.044130555555555555,0.023908333333333334,0.02456388888888889
28312,100000,2,3,1,38,0,0,0,2,0,0,87181,84668,83898,77260,68173,66682,4017,7121,94,2408,2513,2716,0,0.87181,0.84668,0.83898,0.7726,0.68173,0.66682
28313,100000,2,1,2,29,0,0,0,0,0,0,70205,64898,62715,61465,55501,57892,4000,5030,10000,5000,10000,10000,0,0.70205,0.64898,0.62715,0.61465,0.55501,0.57892
28317,60000,2,2,2,27,0,0,0,0,0,0,7301,11482,39511,39654,38168,36526,11512,39511,1866,1400,2000,1300,0,0.12168333333333334,0.19136666666666666,0.6585166666666666,0.6609,0.6361333333333333,0.6087666666666667
28318,10000,2,2,1,29,0,0,0,0,0,0,6176,6512,7447,8777,8956,9731,1265,1200,1500,400,1000,273,0,0.6176,0.6512,0.7447,0.8777,0.8956,0.9731
28320,50000,2,2,2,27,1,2,2,2,2,2,11966,12967,13962,13440,14416,14043,1500,1500,0,1200,0,1500,0,0.23932,0.25934,0.27924,0.2688,0.28832,0.28086
28324,180000,2,2,1,29,2,2,2,2,2,2,113331,113436,109439,111108,108476,104655,5500,1308,7623,3900,11,7700,1,0.6296166666666667,0.6302,0.6079944444444444,0.6172666666666666,0.6026444444444444,0.5814166666666667
28325,30000,2,1,2,30,0,0,0,0,0,0,29009,28432,18191,9745,9545,13964,1315,1522,1200,0,6000,10655,0,0.9669666666666666,0.9477333333333333,0.6063666666666667,0.3248333333333333,0.31816666666666665,0.46546666666666664
28326,70000,2,2,2,30,0,0,0,0,0,0,69494,112821,70305,71017,66218,66854,2716,2570,2720,2350,2500,2660,1,0.9927714285714285,1.6117285714285714,1.004357142857143,1.0145285714285714,0.9459714285714286,0.9550571428571428
28327,460000,2,2,2,32,0,0,0,0,0,0,30506,26595,16712,15635,6965,7107,1568,1714,1000,1000,142,5000,0,0.06631739130434783,0.057815217391304345,0.036330434782608695,0.03398913043478261,0.015141304347826087,0.01545
28328,110000,2,2,1,42,0,0,0,0,0,0,776,776,776,776,776,926,776,776,776,776,926,776,0,0.007054545454545455,0.007054545454545455,0.007054545454545455,0.007054545454545455,0.007054545454545455,0.008418181818181818
28329,240000,2,1,2,31,0,0,0,0,0,0,31759,40286,9015,10476,20237,2011,10000,9015,2000,10000,2512,67826,0,0.13232916666666666,0.16785833333333333,0.0375625,0.04365,0.08432083333333333,0.008379166666666667
28330,210000,2,2,1,31,0,0,0,0,0,0,205243,209502,203831,178410,130619,115700,7736,7100,8300,4800,4396,4200,0,0.977347619047619,0.9976285714285714,0.9706238095238096,0.8495714285714285,0.621995238095238,0.550952380952381
28332,170000,2,1,2,34,1,0,0,0,0,0,0,5010,7912,12517,14151,12157,5010,3000,5000,3020,5000,5000,0,0.0,0.029470588235294116,0.04654117647058824,0.07362941176470589,0.08324117647058824,0.07151176470588236
28333,420000,2,2,1,34,0,0,0,0,0,0,49256,48264,45983,41494,41065,40666,4000,2650,1043,42000,40666,48424,0,0.11727619047619048,0.11491428571428572,0.10948333333333334,0.09879523809523809,0.09777380952380953,0.09682380952380952
28334,230000,2,4,2,34,0,0,0,0,0,0,2223,2233,159,1772,28704,19474,1000,159,1778,28704,19474,650,0,0.009665217391304349,0.009708695652173914,0.000691304347826087,0.007704347826086957,0.1248,0.0846695652173913
28335,260000,2,1,2,33,0,0,0,0,0,6,465,460,0,3600,2250,1650,460,0,3600,2250,0,0,0,0.0017884615384615385,0.0017692307692307693,0.0,0.013846153846153847,0.008653846153846154,0.006346153846153846
28336,50000,2,3,1,41,0,0,0,0,0,0,46456,47445,48847,50065,17304,17824,1760,2162,2380,619,798,1000,0,0.92912,0.9489,0.97694,1.0013,0.34608,0.35648
28337,80000,2,2,2,43,0,0,0,0,0,0,77479,77057,78102,58501,51042,19036,3631,3177,2600,3000,1691,695,0,0.9684875,0.9632125,0.976275,0.7312625,0.638025,0.23795
28338,200000,2,1,1,45,0,0,0,0,0,0,69288,0,1800,1795,58932,29331,0,1800,2000,60000,29331,0,0,0.34644,0.0,0.009,0.008975,0.29466,0.146655
28339,80000,2,3,1,40,0,0,0,0,0,0,18608,19583,19098,14269,14612,16945,2000,2000,1090,2300,4500,1050,0,0.2326,0.2447875,0.238725,0.1783625,0.18265,0.2118125
28340,290000,2,2,1,36,0,0,0,0,0,0,8413,9852,8890,13338,10542,20076,2006,1529,5063,5000,10010,10135,0,0.02901034482758621,0.03397241379310345,0.030655172413793102,0.04599310344827586,0.03635172413793104,0.06922758620689655
28341,20000,2,3,3,40,0,0,0,2,0,0,390,390,2974,2376,5262,4401,390,2974,0,5262,88,1612,1,0.0195,0.0195,0.1487,0.1188,0.2631,0.22005
28342,50000,2,2,1,42,0,0,2,0,0,2,565,5481,2874,759,5328,2885,5481,0,759,5328,1,2932,0,0.0113,0.10962,0.05748,0.01518,0.10656,0.0577
28343,450000,2,2,1,36,0,0,0,0,0,0,3087,2081,198,9532,3420,130,2081,198,9532,3420,130,878,0,0.00686,0.004624444444444444,0.00044,0.021182222222222224,0.0076,0.0002888888888888889
28346,280000,2,2,3,40,0,0,0,0,0,0,291952,275948,240627,228230,209987,196997,8562,7071,6574,5938,5867,7704,0,1.0426857142857142,0.9855285714285714,0.8593821428571429,0.8151071428571428,0.7499535714285714,0.7035607142857143
28347,20000,2,3,1,41,0,0,0,0,0,0,8777,10461,11583,13079,14546,16149,2000,1600,2000,2000,2000,2000,0,0.43885,0.52305,0.57915,0.65395,0.7273,0.80745
28349,250000,2,1,2,36,0,0,0,0,0,0,111204,114954,116608,120564,121477,124115,5600,5000,5900,4400,4600,5100,0,0.444816,0.459816,0.466432,0.482256,0.485908,0.49646
28350,180000,2,2,1,36,2,2,2,2,2,0,172360,176867,179020,180773,128078,119632,9000,6600,7000,0,4500,4410,1,0.9575555555555556,0.9825944444444444,0.9945555555555555,1.0042944444444444,0.7115444444444444,0.6646222222222222
28352,30000,2,3,1,44,0,0,2,2,2,2,25957,28914,29754,28583,29739,28412,3400,1600,0,2220,0,1100,0,0.8652333333333333,0.9638,0.9918,0.9527666666666667,0.9913,0.9470666666666666
28353,250000,2,2,2,36,0,0,0,0,0,0,71012,60816,59328,57692,52811,49067,2200,3003,2800,1834,1850,3000,0,0.284048,0.243264,0.237312,0.230768,0.211244,0.196268
28354,170000,2,1,2,39,0,0,0,0,0,0,60514,33711,21660,23307,15135,3527,5011,5000,6538,4167,3527,7521,0,0.35596470588235296,0.1983,0.12741176470588236,0.1371,0.08902941176470588,0.02074705882352941
28356,430000,2,2,1,42,0,0,0,0,0,0,38495,11935,32878,115683,84049,37210,11935,32887,115683,0,37210,29559,0,0.08952325581395348,0.027755813953488372,0.07646046511627907,0.2690302325581395,0.19546279069767442,0.08653488372093024
28357,170000,2,2,2,43,0,0,0,0,0,0,136113,137722,139384,141314,139252,139205,7000,7000,7000,5100,5300,5030,0,0.800664705882353,0.8101294117647059,0.8199058823529412,0.8312588235294117,0.8191294117647059,0.8188529411764706
28358,210000,2,2,2,32,0,0,2,0,0,0,576,3578,34,10734,30367,8193,3578,0,10700,30367,19644,4431,0,0.002742857142857143,0.017038095238095238,0.0001619047619047619,0.051114285714285716,0.1446047619047619,0.03901428571428572
28362,200000,2,1,1,40,0,0,0,0,0,0,3827,8030,5020,5451,2619,5188,8030,5020,5451,2619,5188,8794,0,0.019135,0.04015,0.0251,0.027255,0.013095,0.02594
28363,400000,2,1,2,30,0,0,0,0,0,0,634,5939,6624,8004,10390,21325,5939,2624,3004,3090,11325,3282,0,0.001585,0.0148475,0.01656,0.02001,0.025975,0.0533125
28365,80000,2,2,1,35,1,2,2,2,2,2,30997,32043,31250,34109,34802,34108,1852,0,3711,1550,0,1400,1,0.3874625,0.4005375,0.390625,0.4263625,0.435025,0.42635
28366,30000,2,2,1,38,0,0,2,0,0,0,2828,4868,3963,4514,3129,675,3963,16,4527,675,0,1015,0,0.09426666666666667,0.16226666666666667,0.1321,0.15046666666666667,0.1043,0.0225
28367,20000,2,3,1,39,1,2,2,2,2,0,8562,9478,8198,9752,9447,10290,1200,0,1700,0,1000,1500,1,0.4281,0.4739,0.4099,0.4876,0.47235,0.5145
28369,460000,2,2,1,39,0,0,0,0,0,0,11403,14015,2978,11402,12072,7090,14029,2978,11402,12802,7090,793,0,0.02478913043478261,0.030467391304347825,0.0064739130434782605,0.02478695652173913,0.026243478260869566,0.01541304347826087
28370,80000,2,2,2,42,0,0,0,0,0,0,42656,39657,30297,30633,31190,30905,1519,2000,2000,1312,3200,1200,0,0.5332,0.4957125,0.3787125,0.3829125,0.389875,0.3863125
28371,80000,2,3,1,36,0,0,0,2,0,0,808,808,1672,1672,836,836,836,1700,836,0,836,390,0,0.0101,0.0101,0.0209,0.0209,0.01045,0.01045
28373,100000,2,1,1,41,2,2,2,2,2,2,31786,34629,34189,36309,36916,36192,3680,400,3000,1500,0,3100,1,0.31786,0.34629,0.34189,0.36309,0.36916,0.36192
28374,50000,2,2,1,36,0,0,0,0,0,0,46714,47404,48786,49768,27838,84810,1766,2148,2130,1200,1012,2034,0,0.93428,0.94808,0.97572,0.99536,0.55676,1.6962
28375,80000,2,2,1,36,1,2,2,0,0,0,74328,75515,73741,75200,76959,78556,3000,0,2700,2950,3000,2600,1,0.9291,0.9439375,0.9217625,0.94,0.9619875,0.98195
28376,130000,2,2,2,37,0,0,0,0,0,0,81731,84383,87518,89360,90481,92858,4000,4500,4190,3500,4000,4000,0,0.6287,0.6491,0.6732153846153847,0.6873846153846154,0.6960076923076923,0.7142923076923077
28377,50000,2,2,1,36,2,2,2,2,0,0,46203,45159,49125,47956,43578,35126,0,4700,0,2004,3500,0,0,0.92406,0.90318,0.9825,0.95912,0.87156,0.70252
28378,210000,2,2,1,44,0,0,0,0,0,0,88309,89755,90031,70660,71172,71844,4500,3600,3100,2900,2600,2700,0,0.4205190476190476,0.4274047619047619,0.4287190476190476,0.3364761904761905,0.3389142857142857,0.3421142857142857
28379,260000,2,5,2,39,0,0,0,0,0,0,174591,175093,176088,155624,141976,141305,10000,10000,7619,7000,8000,7000,0,0.6715038461538462,0.6734346153846154,0.6772615384615385,0.5985538461538461,0.5460615384615385,0.5434807692307693
28380,50000,2,2,1,32,0,0,0,0,0,0,45271,44751,43952,29136,19048,17946,2000,1500,1239,612,607,2593,0,0.90542,0.89502,0.87904,0.58272,0.38096,0.35892
28381,460000,2,2,2,33,0,0,0,0,0,0,8316,11672,1110,1927,5621,1703,6018,1110,1927,5649,1703,2009,0,0.018078260869565217,0.02537391304347826,0.0024130434782608694,0.0041891304347826085,0.012219565217391305,0.003702173913043478
28382,150000,2,3,1,34,0,0,0,0,0,0,115227,112391,98583,95810,87216,88201,10000,5000,4000,4000,3290,3200,0,0.76818,0.7492733333333333,0.65722,0.6387333333333334,0.58144,0.5880066666666667
28383,80000,2,3,1,31,0,0,2,0,0,0,56195,60067,58535,59730,61236,70617,4808,0,2169,2500,10400,0,0,0.7024375,0.7508375,0.7316875,0.746625,0.76545,0.8827125
28385,180000,2,3,1,46,0,2,0,0,0,0,10456,7326,8469,6591,5244,2174,357,8510,5244,2174,0,3371,1,0.05808888888888889,0.0407,0.04705,0.036616666666666665,0.029133333333333334,0.012077777777777778
28387,60000,2,2,1,40,0,0,0,0,0,0,28738,30216,23720,1569,5580,2211,4000,1010,1569,5580,2211,0,1,0.47896666666666665,0.5036,0.3953333333333333,0.02615,0.093,0.03685
28388,50000,2,3,2,34,0,0,0,0,0,0,51037,47669,48940,50545,29523,28960,2100,2329,2943,990,1168,975,0,1.02074,0.95338,0.9788,1.0109,0.59046,0.5792
28389,390000,2,1,1,42,0,0,0,0,0,0,310075,184647,90383,55212,29701,-1429,10021,4000,15046,20000,0,10090,0,0.7950641025641025,0.47345384615384617,0.23175128205128206,0.14156923076923078,0.07615641025641026,-0.003664102564102564
28390,210000,2,1,1,38,0,0,0,0,0,0,8420,8106,4168,23067,19972,45864,3000,4521,24000,10000,30000,6432,0,0.040095238095238094,0.0386,0.019847619047619048,0.10984285714285714,0.0951047619047619,0.2184
28391,160000,2,2,2,39,0,0,0,0,0,0,163058,161485,161076,156478,122441,120574,6001,6401,6384,4600,4800,4400,0,1.0191125,1.00928125,1.006725,0.9779875,0.76525625,0.7535875
28392,50000,2,3,1,42,0,0,2,0,0,0,28693,31854,31065,31976,29300,31151,3644,0,1766,1036,2700,0,0,0.57386,0.63708,0.6213,0.63952,0.586,0.62302
28393,50000,2,2,2,31,0,0,0,0,2,2,10682,11694,12819,36424,37029,36303,1194,1319,23924,1500,0,1500,0,0.21364,0.23388,0.25638,0.72848,0.74058,0.72606
28394,160000,2,2,1,37,0,0,0,0,0,0,138594,134736,97629,100398,102606,104864,3755,3676,3637,3000,3040,2938,0,0.8662125,0.8421,0.61018125,0.6274875,0.6412875,0.6554
28396,80000,2,3,1,43,0,0,0,0,0,0,71604,73316,75039,76597,78712,81365,3500,3500,3400,4000,4000,3000,0,0.89505,0.91645,0.9379875,0.9574625,0.9839,1.0170625
28398,60000,2,3,1,33,1,2,0,0,2,0,56326,54833,56105,59338,57870,57884,0,2750,4850,0,2180,2400,0,0.9387666666666666,0.9138833333333334,0.9350833333333334,0.9889666666666667,0.9645,0.9647333333333333
28402,20000,2,2,1,45,0,0,0,0,0,0,9779,9368,4494,5405,1000,3383,1063,1089,1000,3899,3383,0,0,0.48895,0.4684,0.2247,0.27025,0.05,0.16915
28403,80000,2,1,2,27,0,0,2,0,0,0,988,12922,12261,2393,407,2888,12961,0,2403,407,3176,7336,1,0.01235,0.161525,0.1532625,0.0299125,0.0050875,0.0361
28404,210000,2,2,2,29,0,0,0,0,0,0,103591,104103,70449,66311,26802,25029,3831,3357,2098,610,763,1131,0,0.49329047619047617,0.4957285714285714,0.3354714285714286,0.31576666666666664,0.12762857142857142,0.11918571428571428
28405,50000,2,1,2,27,0,0,0,0,0,0,4950,5924,4766,5652,5772,4392,1068,1114,1000,120,0,0,1,0.099,0.11848,0.09532,0.11304,0.11544,0.08784
28406,500000,2,1,2,28,0,0,2,0,0,0,390393,374105,467911,355531,587067,323821,26085,13566,18975,11096,35204,10121,0,0.780786,0.74821,0.935822,0.711062,1.174134,0.647642
28408,20000,2,2,2,28,1,2,0,0,0,0,20583,19942,16614,15941,13205,6009,0,1358,1065,327,187,325,0,1.02915,0.9971,0.8307,0.79705,0.66025,0.30045
28409,250000,2,1,2,28,0,0,0,0,0,0,116861,109714,101494,92258,71472,77800,5000,5000,3000,3000,11500,10000,0,0.467444,0.438856,0.405976,0.369032,0.285888,0.3112
28410,80000,2,3,1,34,0,0,0,0,0,0,3500,9295,2500,3045,1451,6541,9295,2500,3045,1456,6541,0,0,0.04375,0.1161875,0.03125,0.0380625,0.0181375,0.0817625
28412,150000,2,2,2,28,0,0,0,0,0,0,22943,18989,19961,16549,14227,15380,1335,1307,1178,1500,1500,1000,0,0.15295333333333333,0.12659333333333334,0.13307333333333332,0.11032666666666667,0.09484666666666666,0.10253333333333334
28413,340000,2,2,2,29,0,0,0,0,0,0,43733,16584,16498,100928,26083,20214,16787,16514,100940,20229,25,8,0,0.1286264705882353,0.048776470588235296,0.04852352941176471,0.2968470588235294,0.07671470588235293,0.05945294117647059
28414,80000,2,1,1,28,0,0,0,0,0,0,73606,81876,71029,67915,69190,53606,10200,4000,10000,11700,53606,5000,0,0.920075,1.02345,0.8878625,0.8489375,0.864875,0.670075
28415,130000,2,3,2,29,0,0,0,0,0,0,12939,10000,2277,1132,1289,0,1000,2277,1132,1289,0,2080,0,0.09953076923076923,0.07692307692307693,0.017515384615384617,0.008707692307692307,0.009915384615384616,0.0
28416,100000,2,2,2,29,0,0,0,0,0,0,87133,79469,75452,69257,62005,60882,3400,3350,3000,2400,2500,2382,0,0.87133,0.79469,0.75452,0.69257,0.62005,0.60882
28417,230000,2,1,2,29,0,0,0,0,0,0,12394,12105,2439,5185,9893,11567,2102,3000,6000,5000,2000,2000,0,0.05388695652173913,0.0526304347826087,0.010604347826086956,0.022543478260869564,0.04301304347826087,0.05029130434782609
28419,220000,2,2,2,29,2,0,0,0,0,0,28992,36106,33494,29518,29569,28587,8000,3000,3000,6000,5000,1136,0,0.1317818181818182,0.16411818181818183,0.15224545454545454,0.13417272727272728,0.13440454545454544,0.12994090909090908
28420,80000,2,1,2,29,0,0,0,0,0,2,14227,15185,16236,16960,17777,18042,1500,1600,1300,1100,700,700,1,0.1778375,0.1898125,0.20295,0.212,0.2222125,0.225525
